location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
København,231338,3,['dkpol'],2021-08-12 23:03:09,vi må tale om teknologiens skyggesider  hvis vi vil høste fordelene af digitalisering i den offentlige forvaltning uden at miste vores retsstat eller borgernes tillid undervejs  det skriver  i     ,2.0
København,231338,7,"['generationstyveri', 'dkpol', 'dklifescience']",2021-08-12 23:01:54,det er   når  vil skære i nyuddannedes dagpenge  dimittendsatsen bør absolut ikke forringes  ikke den rigtige vej at gå  når unge skal lande deres første job   ,2.0
,7601,8,"['EU', 'Brexit', 'dkpol']",2021-08-12 22:58:33,storbritanniens eksport er nu over førbrexit niveau  værre og sværere var det så heller ikke        ,-5.0
"Frederiksberg, Denmark",44937,0,['dkpol'],2021-08-12 22:57:53,      på det store plan  må man kræve systemforandring og et kompetent og ansvarligt   på det personlige plan  handler det om at gøre det man har mulighed for ,6.0
København,231338,6,['dkpol'],2021-08-12 22:54:44,dagpengene er en kerne i velfærdssamfundet og i den danske model  hvis man beskærer satsen mere end man allerede har gjort  forringer man både nyuddannedes vilkår og deres lyst til at være en del af akassesystemet på den lange bane     ,0.0
"Aalborg, Danmark",570,21,"['dagpenge', 'dkpol']",2021-08-12 22:52:32,nej  de nyuddannede skal ikke fattiggøres  mens de søger job  og det er flabet at kalde en rundbarberet dimittendsats for  et system  der fastholder mennesker på overførselsindkomst   vi skal lave grøn omstilling  men ikke ved at nedskære    ,-1.0
København,231338,8,"['dkpol', 'dkgreen']",2021-08-12 22:52:30,farlig dikotomi af klima og offentlig forbrug    i stedet for at forurenerne betaler for deres forurening  foreslår man at en lille gruppe betaler for subsidier til forurenerne  og skaber splid i samfundet   uanstændigt       ,-10.0
København,231338,12,"['dkpol', 'dkgreen']",2021-08-12 22:48:17,hverken landmandens økonomi  danmarks klimaregnskab eller dyrevelfærden hænger sammen  så skulle vi ikke skynde os at plukke denne lavthængende frugt og omgående stoppe al produktion af smågrise til eksport        ,-1.0
København,231338,6,"['SlutMed1969', 'EnLøsningForAlleKvindefag', 'SolidaritetMedSygeplejerskerne', 'dkpol', 'ligeløn', 'OK21']",2021-08-12 22:48:04,spred budskabet  duk op med kollegaer og venner   øsningforallekvindefag           øn  ,0.0
København,231338,10,"['dkpol', 'justsayin']",2021-08-12 22:46:59,hvis jeg nu var ung  og jeg med rette allerede var tosset på alle de gamle  der har smadret klimaet  så ville jeg nok være riiimelig harm over  at  vil financiere klimahandling med mine dagpenge  ,0.0
"Skanderborg, Danmark",9635,0,['dkpol'],2021-08-12 22:44:09, veteraner om ny tolkeaftale  det er fedtet  respektløst og et svigt ,-2.0
,62396,0,"['dkpol', 'dkgreen', 'dkmedier']",2021-08-12 22:43:10, hvad mener du med  act on climate change    er det nyt  at det er varmt i sydeuropa i august   danmark udleder under      af global co   vi kan ikke påvirke klimaet målbart   så hvad er det du foreslår   eller er det bare virtue signalling     ,0.0
,9884,1,['dkpol'],2021-08-12 22:39:03, jelved havde jordforbindelse  og skulle aldrig have stoppet  nu har rv trukket aktivisme &amp; ideologi ind i ft  kaos  bedrag  løgn &amp; krænkelser gennemsyrer partiet med skævvreden feminisme &amp; magtkampe på vælgernes bekostning   lidegaard burde overtage &amp; få rettet partiet op   ,-11.0
Denmark,14168,23,"['dkpol', 'dkgreen']",2021-08-12 22:34:20,mette  hvor er du henne  vores politikere bør behandle klimakrisen med samme ildhu som coronakrisen  det må stå tindrende klart efter den nyeste rapport fra     ,1.0
"Copenhagen, Denmark",2024,16,"['dkpol', 'dkgreen']",2021-08-12 22:33:03,både s og radikale er ikke afvisende overfor venstres forslag om at lade de unge nyuddannede betale klimaregningen  helt sort og asocialt  lad forurenerne betale  lad dem  der har tjent fedt på at ødelægge kloden  betale  ikke de unge   ,-8.0
,62396,0,['dkpol'],2021-08-12 22:29:37,   hvordan går det med at hunter biden fik     mio usd fra rusland  fra  enken til moskvas borgmester  lol     hvorfor fik hunter biden en diamant som er        usd værd i kina af en kineser  lol    ,13.0
,1974,16,['dkpol'],2021-08-12 22:27:52,det er en meget dårlig idé at svække dagpengesystemets solidaritet  mange ledige dimittender ser ikke dagpengesystemet igen  men står i akassen og bidrager til flexicurity og sikkerhed for andre med større ledighedsrisiko  vi skal ikke sende de stærke ud af akassen  ,0.0
Copenhagen,4118,3,['dkpol'],2021-08-12 22:26:11,på besøg hos forsvarsvirksomheden ; en virksomhed ud af mange  der er med til at spille en afgørende rolle for danmarks forsvar og sikkerhed  glædeligt at regeringen viser så stor forståelse for betydningen af den danske forsvarsindustri   ,5.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,0,['dkpol'],2021-08-12 22:25:09, det var ikke sådan før  tænker også hvor synd det er for deres vælgere der har vist tillid  troet på deres politik hvor mange er blevet påvirket af deres adfærd  &amp; lært sig at te sig som disse aktivister for at få det gennemført  fordømmelser  udelukkelse og indtålerance  ,2.0
Copenhagen,4118,7,"['dkbiz', 'dkpol']",2021-08-12 22:24:54,godt med en ny strategi for dansk forsvarsindustri   og    vurderer i  at den nye strategi vil få positiv betydning for  mulighed for at afsætte deres produkter i udlandet   ,9.0
Copenhagen,4118,2,"['dkpol', 'dkforsvar', 'ProudToBeAWeibel']",2021-08-12 22:24:04,så ranker man lige ryggen og spænder hjelmen to hakker ind  når ⁦⁩ og ⁦⁩ fra ⁦⁩ lancerer ny forsvarsindustriel strategi på ens arbejdsplads     ,1.0
Copenhagen,4118,1,"['dkpol', 'dkbiz', 'dkforsvar']",2021-08-12 22:23:59,breaking news  ny forsvarsindustriel strategi præsenteres imorgen af ⁦⁩ og ⁦⁩    ,0.0
,2453,14,"['uddpol', 'dkpol']",2021-08-12 22:22:13,studerende med handicap er allerede bagud    når der skal søges job efter uddannelse  bl a  pga  manglende erhvervserfaring under studiet  vs forslag er usympatisk for mange  men særligt dimittender med handicap bliver ramt drøn hårdt   ,-3.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,1,['dkpol'],2021-08-12 22:19:56, jelved havde jordforbindelse  og skulle aldrig have stoppet  nu har rv trukket aktivisme &amp; ideologi ind i ft  kaos  bedrag  løgn &amp; krænkelser gennemsyrer partiet med skævvreden feminisme &amp; magtkampe på vælgernes bekostning   lidegaard burde overtage &amp; få rettet partiet op   ,-11.0
,33577,2,['dkpol'],2021-08-12 22:19:44,man kan selvfølgelig ikke tage alle hjem  der har brug for det  siger  efter kritik af tolkeaftalen   ,-2.0
,10532,0,['dkpol'],2021-08-12 22:19:35,  næ  nej  et par hundrede mennesker det er uoverkommeligt  at vinde over en sindssyg terrorbevægelse på den anden side af jorden  det skulle ikke være noget problem    nå det er det  jamen så pakker vi sammen og rejser hjem igen     ,-2.0
Odense,39445,27,"['dagpenge', 'dkpol', 'arbejde', 'generationstyveri']",2021-08-12 22:18:25,hvis forslaget om nedskæringer fra  bliver en realitet  vil unge jobsøgendes indkomst falde under eus fattigdomsgrænse  jeg har i dag talt med tv  news om vigtigheden af at bevare dimittendsatsen    ,-2.0
"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",25924,0,"['dkpol', 'justsaying']",2021-08-12 22:18:15,jeg har lagt naser khader bag mig     ,0.0
,639,47,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 22:14:32,   det er en skandale  at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne   og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det        ,-1.0
Danmark,31319,4,"['dkoeko', 'dkfinans', 'dkaid', 'capitalism', 'inequality', 'dkpol']",2021-08-12 22:13:01,                      rigere  altså                    rigere end de allerede var  det er simpelthen så perverst  det er lige før man tænker  nu gider jeg faktisk ikke mere snak; lad os finde høtyvene frem        ,-2.0
Danmark,31319,2,"['dkgreen', 'dkpol']",2021-08-12 22:12:55,det er i den her kontekst at v vil have dpmodtagere til at betale klimaregningen  og  ligeså vigtigt  i den kontekst at  ikke kan finde ud af  at rykke på hverken klima el  velfærd  for hvor skal pengene komme fra     ,-1.0
,62396,0,"['dkpol', 'dkmedier']",2021-08-12 22:12:46,  lol  mine dagpenge      det er fuldkommen bizart  at raske veluddannede skal gå fra su og måske studiejob  som de så siger op for at få dagpenge  til en langt højere ydelse    smadret klimaet    danmark udleder under      af global co   proportioner  tak    ,5.0
København,6791,4,"['dkpol', 'COIN', 'Afghanistan', 'NytVietnam']",2021-08-12 22:11:40,som dreng så jeg disse billeder med frygt  nu gentager de sig måske  usa der er født af et oprør  har ikke selv udviklet en holdbar strategi og doktrin til oprørsbekæmpelse       ,-4.0
"København, Danmark",32761,27,"['dagpenge', 'dkpol', 'arbejde', 'generationstyveri']",2021-08-12 22:10:17,hvis forslaget om nedskæringer fra  bliver en realitet  vil unge jobsøgendes indkomst falde under eus fattigdomsgrænse  jeg har i dag talt med tv  news om vigtigheden af at bevare dimittendsatsen    ,-2.0
"København, Danmark",32761,16,['dkpol'],2021-08-12 22:09:30,det er en meget dårlig idé at svække dagpengesystemets solidaritet  mange ledige dimittender ser ikke dagpengesystemet igen  men står i akassen og bidrager til flexicurity og sikkerhed for andre med større ledighedsrisiko  vi skal ikke sende de stærke ud af akassen  ,0.0
,62396,0,"['dkpol', 'dkgreen']",2021-08-12 22:08:43, det som betyder noget er jo at f eks  elbiler eller rene energikilder som atomkraft  sol  vind er  eller på et tidspunkt bliver  konkurrencedygtige  så alle i hele verden vælger dem af sig selv uden  opofrelse     alt andet er politisk manipulation og teater    ,-1.0
,3314,0,['dkpol'],2021-08-12 22:06:49,  hvem skal de unge egentlig stemme på   vil tvinge dem til provinsen og tørre regningen for minkaflivningen af på dem   vil have dem til at betale for klimatilpasning  og  er åbenbart en folk krænkere alle sammen  ,-1.0
Kontakt: 3369 4040,4958,16,['dkpol'],2021-08-12 22:06:44,det er en meget dårlig idé at svække dagpengesystemets solidaritet  mange ledige dimittender ser ikke dagpengesystemet igen  men står i akassen og bidrager til flexicurity og sikkerhed for andre med større ledighedsrisiko  vi skal ikke sende de stærke ud af akassen  ,0.0
,62396,0,"['dkpol', 'dkgreen']",2021-08-12 22:05:05, forstå mig ret; jeg mener også vi skal  gøre noget   men ikke  gøre noget  som er dyrt men ubetydeligt  vi skal have øje for proportionerne; dk udleder under      af global co     kan vi udvikle teknologi som andre lande også af sig selv vil købe kan det rykke    ,3.0
Danmark,2824,1,"['dkpol', 'dkmedier']",2021-08-12 22:03:50,det værste ved coronadebatten er mistænkeliggørelsen  nedladenheden og fremmedgørelsen  det er en helt ny form for ekskludering vi er vidne tid   ,-3.0
,62396,0,"['dkpol', 'dkgreen']",2021-08-12 22:03:10, men vi  danmark  kan ikke bremse klimaudfordringen     men det kan blive ekstremt dyrt  også ikke pekuniært     målet står til at koste os måske     milliarder kroner  uden det vil kunne måles på klimaet  at lave en masse tiltag for at føle  vi gør noget      ,3.0
"Aalborg, Denmark.",80,23,"['såerderindhøstet', 'dkpol']",2021-08-12 22:01:55,jeg synes nu billederne af  var flotte  ville også forsøge mig  men har ikke en rød kjole og var træt efter at have skovlet korn   åerderindhøstet  ,-2.0
,62396,0,"['dkpol', 'dkmedier', 'selvmål', 'hysteri']",2021-08-12 22:00:49, det siger noget om hvor fucked up en diskurs de har skabt  at det næsten kun kan ende med  at kun kvinder kan være i radikale venstre  ;     ål ,0.0
,8,12,"['dkpol', 'ClimateEmergency']",2021-08-12 22:00:41,dagens klimatal   der er nu gået mere end   døgn siden rapporten fra fns klimapanel kom  og der har mig bekendt været nul kommentarer fra    er det larmende tavshed  er hun på ferie  eller planlægger hun nyt stort klimaudspil     ,0.0
,7501,27,"['dagpenge', 'dkpol', 'arbejde', 'generationstyveri']",2021-08-12 22:00:11,hvis forslaget om nedskæringer fra  bliver en realitet  vil unge jobsøgendes indkomst falde under eus fattigdomsgrænse  jeg har i dag talt med tv  news om vigtigheden af at bevare dimittendsatsen    ,-2.0
"Frederiksberg, Denmark",8249,0,['dkpol'],2021-08-12 21:59:15,alle metoosager vil ramme radikale venstre mere massivt  that’s life    ,0.0
,62396,0,"['dkpol', 'dkmedier']",2021-08-12 21:58:16,   du er forblændet af had   præsidenten blev frikendt    men korruptionen i ukraine er stadig interessant at få afdækket  men den er du komplet ligeglad med  fordi du er forblændet af had   præcis som venstrefløjsmedierne som ikke gad undersøg wuhanlabskandalen   ,2.0
Danmark,23043,0,['dkpol'],2021-08-12 21:58:08,lige nu er  populær på  ,3.0
Danmark,127421,16,['dkpol'],2021-08-12 21:58:01,det er en meget dårlig idé at svække dagpengesystemets solidaritet  mange ledige dimittender ser ikke dagpengesystemet igen  men står i akassen og bidrager til flexicurity og sikkerhed for andre med større ledighedsrisiko  vi skal ikke sende de stærke ud af akassen  ,0.0
Danmark,17747,1,['dkpol'],2021-08-12 21:56:46,  rv er gået forrest i kamp mod krænkende adfærd en retsordfører der siger ét  men gør noget andet det viser hvor syg kulturen er blevet  retorik &amp; hadefulde angreb har det heller ikke godt hvor meget har adfærd påvirket deres vælgere i samme retning ,-4.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,0,['dkpol'],2021-08-12 21:56:32, det er ubeskrivelig hvor meget rv har ændret sig de sidste år en gang stod der respekt af rv selv om man ikke altid var enig den gang var det accepteret må guderne vide hvad der foregår med rv hvor der hersker nedladende intolerance over andres meninger udad &amp; dobbeltunge  ,2.0
,897,16,['dkpol'],2021-08-12 21:56:18,det er en meget dårlig idé at svække dagpengesystemets solidaritet  mange ledige dimittender ser ikke dagpengesystemet igen  men står i akassen og bidrager til flexicurity og sikkerhed for andre med større ledighedsrisiko  vi skal ikke sende de stærke ud af akassen  ,0.0
"København, Danmark",21597,0,['dkpol'],2021-08-12 21:56:09,jeg synes de  skulle se at få lidt kønslig ligestilling i folketingsgruppen  der er kun fire mænd af    tilbageværende i gruppen   er partiet efterhånden blevet en lokalafdeling af kvinfo  ,0.0
Denmark,1285,0,[],2021-08-12 21:55:08,           super  så lad os sammen arbejde henimod  at det bliver i børnehøjde ,3.0
,511,38,['dkpol'],2021-08-12 21:53:20,hvis standarden i år      er  at vi kvinder skal være uden former og klæde os som mænd  for at man kan tage os seriøst i politik  så er det en standard  som jeg meget gerne udfordrer  femininitet og forstand er ikke hinandens modsætninger  ,0.0
"Copenhagen, Denmark",144,0,"['BeskytBørneneModCovid19', 'ProtectTheKids', 'SikreSkoler', 'COVID19', 'dkpol']",2021-08-12 21:52:04,svensk pandemistrategi i danske skoler og institutioner  ikke med vores børn  ørnenemodcovid       ,0.0
København NV,38285,0,['dkpol'],2021-08-12 21:50:56,  mikrokosmosset  er dysfunktionelt ,0.0
"Odense, Danmark/Warsaw, Poland",36265,0,['dkpol'],2021-08-12 21:50:45,snart vil de kvinder medlemmer af de radikale  sikkert også blive anklaget for sexisme  vi skal bekæmpe kvindehad og reel sexisme  men den ideologiske sexisme kan ingen vinde  ,-7.0
"Copenhagen, Denmark",6807,0,"['dkpol', 'dkforsvar', 'dkmedier']",2021-08-12 21:50:23,tænk  at vi har politikere i dette land  voksne mennesker   som i ramme alvor troede  at vesten kunne indføre sit verdensbillede i afghanistan  grotesk  ahistorisk og arrogant over alle grænser  ping  og co     ,-6.0
"Syddanmark, Danmark",1090,0,['dkpol'],2021-08-12 21:48:47,det må være nogle vilde fester de holder sig hos de radikale   ,0.0
